,director_name,actor_1_name,actor_2_name,actor_3_name,plot_keywords,gross
3836,57,133,32,8,soldier,62647540.0
3837,57,133,32,8,usmc,62647540.0
3838,6,77,11,6,alaska,183132370.0
3839,6,77,11,6,dome,183132370.0
3840,6,77,11,6,lake,183132370.0
3841,6,77,11,6,pig,183132370.0
3842,6,77,11,6,the,183132370.0
3843,6,77,11,6,simpsons,183132370.0
3844,31,85,54,41,amnesia,27796042.0
3845,31,85,54,41,california,27796042.0
3846,31,85,54,41,communist,27796042.0
3847,31,85,54,41,small,27796042.0
3848,31,85,54,41,town,27796042.0
3849,31,85,54,41,writer,27796042.0
3850,97,134,36,5,car,32616869.0
3851,97,134,36,5,race,32616869.0
3852,97,134,36,5,german,32616869.0
3853,97,134,36,5,driver,32616869.0
3854,97,134,36,5,rookie,32616869.0
3855,19,8,8,8,circus,18947630.0
3856,19,8,8,8,death,18947630.0
3857,19,8,8,8,protagonist,18947630.0
3858,19,8,8,8,jungle,18947630.0
3859,19,8,8,8,killing,18947630.0
3860,19,8,8,8,an,18947630.0
3861,19,8,8,8,animal,18947630.0
3862,19,8,8,8,tiger,18947630.0
3863,69,61,165,111,creature,114195633.0
3864,69,61,165,111,pact,114195633.0
3865,69,61,165,111,plot,114195633.0
3866,69,61,165,111,twist,114195633.0
3867,69,61,165,111,village,114195633.0
3868,69,61,165,111,woods,114195633.0
3869,30,129,22,33,box,144156464.0
3870,30,129,22,33,office,144156464.0
3871,30,129,22,33,hit,144156464.0
3872,30,129,22,33,doctor,144156464.0
3873,30,129,22,33,dog,144156464.0
3874,30,129,22,33,first,144156464.0
3875,30,129,22,33,part,144156464.0
3876,30,129,22,33,tiger,144156464.0
3877,69,44,29,14,crop,227965690.0
3878,69,44,29,14,circle,227965690.0
3879,69,44,29,14,faith,227965690.0
3880,69,44,29,14,farm,227965690.0
3881,69,44,29,14,glass,227965690.0
3882,69,44,29,14,water,227965690.0
3883,69,44,29,14,loss,227965690.0
3884,35,62,15,7,drag,436471036.0
3885,35,62,15,7,queen,436471036.0
3886,35,62,15,7,physical,436471036.0
3887,35,62,15,7,appearance,436471036.0
3888,35,62,15,7,princess,436471036.0
3889,35,62,15,7,queen,436471036.0
3890,35,62,15,7,sequel,436471036.0
3891,30,59,74,49,car,244052771.0
3892,30,59,74,49,desert,244052771.0
3893,30,59,74,49,route,244052771.0
3894,30,59,74,49,66,244052771.0
3895,30,59,74,49,tow,244052771.0
3896,30,59,74,49,truck,244052771.0
3897,30,59,74,49,truck,244052771.0
3898,59,182,37,50,bride,152149590.0
3899,59,182,37,50,columnist,152149590.0
3900,59,182,37,50,journalist,152149590.0
3901,59,182,37,50,maryland,152149590.0
3902,59,182,37,50,wedding,152149590.0
3903,82,131,4,4,agent,141204016.0
3904,82,131,4,4,nsa,141204016.0
3905,82,131,4,4,prague,141204016.0
3906,82,131,4,4,russian,141204016.0
3907,6,6,12,12,book,162495848.0
3908,6,6,12,12,magic,162495848.0
3909,6,6,12,12,pirate,162495848.0
3910,6,6,12,12,plankton,162495848.0
3911,6,6,12,12,time,162495848.0
3912,6,6,12,12,machine,162495848.0
3913,105,71,96,53,bounty,136448821.0
3914,105,71,96,53,fbi,136448821.0
3915,105,71,96,53,millionaire,136448821.0
3916,105,71,96,53,money,136448821.0
3917,105,71,96,53,ransom,136448821.0
3918,55,110,220,60,france,120523073.0
3919,55,110,220,60,german,120523073.0
3920,55,110,220,60,nazis,120523073.0
3921,55,110,220,60,revenge,120523073.0
3922,55,110,220,60,scalping,120523073.0
3923,176,194,182,89,1990s,119654900.0
3924,176,194,182,89,caught,119654900.0
3925,176,194,182,89,a,119654900.0
3926,176,194,182,89,net,119654900.0
3927,176,194,182,89,children,119654900.0
3928,176,194,182,89,duel,119654900.0
3929,176,194,182,89,hero,119654900.0
3930,63,155,79,33,army,72660029.0
3931,63,155,79,33,greek,72660029.0
3932,63,155,79,33,mythology,72660029.0
3933,63,155,79,33,hercules,72660029.0
3934,63,155,79,33,king,72660029.0
3935,63,155,79,33,mercenary,72660029.0
3936,97,273,29,12,airport,117541000.0
3937,97,273,29,12,fuel,117541000.0
3938,97,273,29,12,plane,117541000.0
3939,97,273,29,12,police,117541000.0
3940,97,273,29,12,terrorist,117541000.0
3941,13,84,45,74,hostage,116643346.0
3942,13,84,45,74,police,116643346.0
3943,13,84,45,74,prison,116643346.0
3944,13,84,45,74,swat,116643346.0
3945,13,84,45,74,team,116643346.0
3946,13,84,45,74,training,116643346.0
3947,55,190,64,30,death,100614858.0
3948,55,190,64,30,dream,100614858.0
3949,55,190,64,30,love,100614858.0
3950,55,190,64,30,lynchian,100614858.0
3951,55,190,64,30,reality,100614858.0
3952,69,61,27,52,apartment,42272747.0
3953,69,61,27,52,bedtime,42272747.0
3954,69,61,27,52,story,42272747.0
3955,69,61,27,52,eagle,42272747.0
3956,69,61,27,52,stuttering,42272747.0
3957,69,61,27,52,swimming,42272747.0
3958,69,61,27,52,pool,42272747.0
3959,65,59,48,10,alien,80281096.0
3960,65,59,48,10,antarctica,80281096.0
3961,65,59,48,10,predator,80281096.0
3962,65,59,48,10,pyramid,80281096.0
3963,65,59,48,10,satellite,80281096.0
3964,30,91,6,36,adidas,219613391.0
3965,30,91,6,36,chipmunk,219613391.0
3966,30,91,6,36,hospital,219613391.0
3967,30,91,6,36,school,219613391.0
3968,30,91,6,36,waste,219613391.0
3969,30,91,6,36,container,219613391.0
3970,28,62,44,53,air,78120196.0
3971,28,62,44,53,cavalry,78120196.0
3972,28,62,44,53,battle,78120196.0
3973,28,62,44,53,major,78120196.0
3974,28,62,44,53,soldier,78120196.0
3975,28,62,44,53,vietnamese,78120196.0
3976,57,161,330,66,political,98895417.0
3977,57,161,330,66,thriller,98895417.0
3978,57,161,330,66,politics,98895417.0
3979,57,161,330,66,president,98895417.0
3980,57,161,330,66,speaker,98895417.0
3981,57,161,330,66,the,98895417.0
3982,57,161,330,66,house,98895417.0
3983,57,161,330,66,u.s.,98895417.0
3984,24,27,27,5,alien,70117571.0
3985,24,27,27,5,captain,70117571.0
3986,24,27,27,5,commander,70117571.0
3987,24,27,27,5,conspiracy,70117571.0
3988,24,27,27,5,planet,70117571.0
3989,33,30,10,31,alien,83552429.0
3990,33,30,10,31,extraterrestrial,83552429.0
3991,33,30,10,31,invasion,83552429.0
3992,33,30,10,31,marine,83552429.0
3993,33,30,10,31,mission,83552429.0
3994,113,230,51,58,dog,66257002.0
3995,113,230,51,58,saved,66257002.0
3996,113,230,51,58,a,66257002.0
3997,113,230,51,58,fire,66257002.0
3998,113,230,51,58,flashback,66257002.0
3999,113,230,51,58,growing,66257002.0
4000,113,230,51,58,multiple,66257002.0
4001,113,230,51,58,narrators,66257002.0
4002,113,230,51,58,traveling,66257002.0
4003,113,230,51,58,salesman,66257002.0
4004,33,30,26,12,blood,65012000.0
4005,33,30,26,12,publisher,65012000.0
4006,33,30,26,12,publishing,65012000.0
4007,33,30,26,12,house,65012000.0
4008,33,30,26,12,werewolf,65012000.0
4009,33,30,26,12,wolf,65012000.0
4010,176,31,76,82,barbed,79883359.0
4011,176,31,76,82,wire,79883359.0
4012,176,31,76,82,british,79883359.0
4013,176,31,76,82,cavalry,79883359.0
4014,176,31,76,82,horse,79883359.0
4015,176,31,76,82,world,79883359.0
4016,176,31,76,82,war,79883359.0
4017,176,31,76,82,one,79883359.0
4018,24,245,259,52,art,78031620.0
4019,24,245,259,52,expert,78031620.0
4020,24,245,259,52,nazi,78031620.0
4021,24,245,259,52,stolen,78031620.0
4022,24,245,259,52,soldier,78031620.0
4023,24,245,259,52,world,78031620.0
4024,24,245,259,52,war,78031620.0
4025,24,245,259,52,two,78031620.0
4026,49,75,6,28,alien,54222000.0
4027,49,75,6,28,estranged,54222000.0
4028,49,75,6,28,couple,54222000.0
4029,49,75,6,28,ocean,54222000.0
4030,49,75,6,28,submarine,54222000.0
4031,49,75,6,28,underwater,54222000.0
4032,89,79,24,6,corporate,52474616.0
4033,89,79,24,6,greed,52474616.0
4034,89,79,24,6,crisis,52474616.0
4035,89,79,24,6,economy,52474616.0
4036,89,79,24,6,greed,52474616.0
4037,89,79,24,6,mentor,52474616.0
4038,6,75,32,6,death,55942830.0
4039,6,75,32,6,wife,55942830.0
4040,6,75,32,6,dracula,55942830.0
4041,6,75,32,6,tarantula,55942830.0
4042,6,75,32,6,turk,55942830.0
4043,6,75,32,6,vampire,55942830.0
4044,58,227,273,21,abduction,40932372.0
4045,58,227,273,21,martial,40932372.0
4046,58,227,273,21,law,40932372.0
4047,58,227,273,21,military,40932372.0
4048,58,227,273,21,new,40932372.0
4049,58,227,273,21,york,40932372.0
4050,58,227,273,21,city,40932372.0
4051,58,227,273,21,terrorist,40932372.0
4052,29,63,28,18,king,38345403.0
4053,29,63,28,18,magic,38345403.0
4054,29,63,28,18,one,38345403.0
4055,29,63,28,18,word,38345403.0
4056,29,63,28,18,title,38345403.0
4057,29,63,28,18,pirate,38345403.0
4058,29,63,28,18,village,38345403.0
4059,19,220,72,36,austria,37901509.0
4060,19,220,72,36,dalai,37901509.0
4061,19,220,72,36,lama,37901509.0
4062,19,220,72,36,himalaya,37901509.0
4063,19,220,72,36,mountain,37901509.0
4064,19,220,72,36,tibet,37901509.0
4065,105,158,53,21,best,48430355.0
4066,105,158,53,21,friend,48430355.0
4067,105,158,53,21,friend,48430355.0
4068,105,158,53,21,investigation,48430355.0
4069,105,158,53,21,secret,48430355.0
4070,105,158,53,21,two,48430355.0
4071,105,158,53,21,word,48430355.0
4072,105,158,53,21,title,48430355.0
4073,83,167,27,10,cia,30157016.0
4074,83,167,27,10,agent,30157016.0
4075,83,167,27,10,terrorist,30157016.0
4076,83,167,27,10,twin,30157016.0
4077,83,167,27,10,brother,30157016.0
4078,42,155,10,26,commando,28031250.0
4079,42,155,10,26,unit,28031250.0
4080,42,155,10,26,extra,28031250.0
4081,42,155,10,26,chromosome,28031250.0
4082,42,155,10,26,first,28031250.0
4083,42,155,10,26,person,28031250.0
4084,42,155,10,26,shooter,28031250.0
4085,42,155,10,26,special,28031250.0
4086,42,155,10,26,forces,28031250.0
4087,42,155,10,26,teleportation,28031250.0
4088,30,96,6,16,boxer,33105600.0
4089,30,96,6,16,espionage,33105600.0
4090,30,96,6,16,spy,33105600.0
4091,30,96,6,16,stealth,33105600.0
4092,30,96,6,16,top,33105600.0
4093,30,96,6,16,secret,33105600.0
4094,5,34,48,27,battle,62321039.0
4095,5,34,48,27,cryogenics,62321039.0
4096,5,34,48,27,detective,62321039.0
4097,5,34,48,27,scientist,62321039.0
4098,5,34,48,27,vampire,62321039.0
4099,55,7,7,7,concert,38509342.0
4100,55,7,7,7,love,38509342.0
4101,55,7,7,7,music,38509342.0
4102,55,7,7,7,industry,38509342.0
4103,55,7,7,7,panties,38509342.0
4104,55,7,7,7,pole,38509342.0
4105,55,7,7,7,dancer,38509342.0
4106,20,273,50,21,colonel,19076815.0
4107,20,273,50,21,honor,19076815.0
4108,20,273,50,21,lieutenant,19076815.0
4109,20,273,50,21,pilot,19076815.0
4110,20,273,50,21,racism,19076815.0
4111,6,164,334,65,australia,25093607.0
4112,6,164,334,65,death,25093607.0
4113,6,164,334,65,mentor,25093607.0
4114,6,164,334,65,revenge,25093607.0
4115,6,164,334,65,secret,25093607.0
4116,6,164,334,65,society,25093607.0
4117,65,74,53,14,ball,18990542.0
4118,65,74,53,14,blood,18990542.0
4119,65,74,53,14,skating,18990542.0
4120,65,74,53,14,song,18990542.0
4121,65,74,53,14,year,18990542.0
4122,65,74,53,14,2005,18990542.0
4123,12,29,27,31,blood,14294842.0
4124,12,29,27,31,splatter,14294842.0
4125,12,29,27,31,camera,14294842.0
4126,12,29,27,31,shot,14294842.0
4127,12,29,27,31,inside,14294842.0
4128,12,29,27,31,human,14294842.0
4129,12,29,27,31,body,14294842.0
4130,12,29,27,31,combat,14294842.0
4131,12,29,27,31,die,14294842.0
4132,12,29,27,31,hard,14294842.0
4133,12,29,27,31,scenario,14294842.0
4134,12,29,27,31,fbi,14294842.0
4135,5,330,90,32,dam,19819494.0
4136,5,330,90,32,flood,19819494.0
4137,5,330,90,32,money,19819494.0
4138,5,330,90,32,police,19819494.0
4139,5,330,90,32,sheriff,19819494.0
4140,76,15,6,30,blood,13596911.0
4141,76,15,6,30,body,13596911.0
4142,76,15,6,30,egg,13596911.0
4143,76,15,6,30,virus,13596911.0
4144,76,15,6,30,white,13596911.0
4145,76,15,6,30,cell,13596911.0
4146,11,9,129,42,jester,8460990.0
4147,11,9,129,42,kansas,8460990.0
4148,11,9,129,42,oz,8460990.0
4149,11,9,129,42,princess,8460990.0
4150,11,9,129,42,tornado,8460990.0
4151,50,115,7,17,chinese,7097125.0
4152,50,115,7,17,computer,7097125.0
4153,50,115,7,17,cybercrime,7097125.0
4154,50,115,7,17,hacker,7097125.0
4155,50,115,7,17,one,7097125.0
4156,50,115,7,17,word,7097125.0
4157,50,115,7,17,title,7097125.0
4158,5,176,11,39,captain,37760080.0
4159,5,176,11,39,pilot,37760080.0
4160,5,176,11,39,reporter,37760080.0
4161,5,176,11,39,robot,37760080.0
4162,5,176,11,39,scientist,37760080.0
4163,26,70,19,20,drugs,5851188.0
4164,26,70,19,20,murder,5851188.0
4165,26,70,19,20,psychiatrist,5851188.0
4166,26,70,19,20,scotland,5851188.0
4167,26,70,19,20,yard,5851188.0
4168,26,70,19,20,sex,5851188.0
4169,23,134,30,11,cia,25121291.0
4170,23,134,30,11,agent,25121291.0
4171,23,134,30,11,escape,25121291.0
4172,23,134,30,11,muslim,25121291.0
4173,23,134,30,11,prison,25121291.0
4174,23,134,30,11,ship,25121291.0
4175,97,7,22,7,ancient,18821279.0
4176,97,7,22,7,greece,18821279.0
4177,97,7,22,7,forbidden,18821279.0
4178,97,7,22,7,love,18821279.0
4179,97,7,22,7,hercules,18821279.0
4180,97,7,22,7,king,18821279.0
4181,97,7,22,7,slavery,18821279.0
4182,6,330,98,60,analyst,118471320.0
4183,6,330,98,60,cia,118471320.0
4184,6,330,98,60,nuclear,118471320.0
4185,6,330,98,60,bomb,118471320.0
4186,6,330,98,60,weapons,118471320.0
4187,6,330,98,60,russia,118471320.0
4188,20,52,148,108,friendship,300523113.0
4189,20,52,148,108,graduation,300523113.0
4190,20,52,148,108,revenge,300523113.0
4191,20,52,148,108,vampire,300523113.0
4192,20,52,148,108,werewolf,300523113.0
4193,58,334,51,20,partner,71069884.0
4194,58,334,51,20,running,71069884.0
4195,58,334,51,20,scepter,71069884.0
4196,58,334,51,20,surveillance,71069884.0
4197,58,334,51,20,thief,71069884.0
4198,15,142,33,33,girl,251501645.0
4199,15,142,33,33,minion,251501645.0
4200,15,142,33,33,moon,251501645.0
4201,15,142,33,33,pyramid,251501645.0
4202,15,142,33,33,white,251501645.0
4203,15,142,33,33,picket,251501645.0
4204,15,142,33,33,fence,251501645.0
4205,7,46,7,7,bare,35324232.0
4206,7,46,7,7,breasts,35324232.0
4207,7,46,7,7,breast,35324232.0
4208,7,46,7,7,loan,35324232.0
4209,7,46,7,7,shark,35324232.0
4210,7,46,7,7,subway,35324232.0
4211,7,46,7,7,train,35324232.0
4212,23,224,330,33,baby,81257500.0
4213,23,224,330,33,f,81257500.0
4214,23,224,330,33,word,81257500.0
4215,23,224,330,33,fight,81257500.0
4216,23,224,330,33,lawyer,81257500.0
4217,23,224,330,33,marriage,81257500.0
4218,24,14,15,17,christian,617840.0
4219,24,14,15,17,love,617840.0
4220,24,14,15,17,philosophy,617840.0
4221,24,14,15,17,prefect,617840.0
4222,24,14,15,17,slave,617840.0
4223,5,69,40,51,bowling,29655590.0
4224,5,69,40,51,rajah,29655590.0
4225,5,69,40,51,sphinx,29655590.0
4226,5,69,40,51,spleen,29655590.0
4227,5,69,40,51,superhero,29655590.0
4228,76,19,13,7,drugged,45045037.0
4229,76,19,13,7,food,45045037.0
4230,76,19,13,7,female,45045037.0
4231,76,19,13,7,frontal,45045037.0
4232,76,19,13,7,nudity,45045037.0
4233,76,19,13,7,male,45045037.0
4234,76,19,13,7,marriage,45045037.0
4235,50,137,72,53,cbs,28965197.0
4236,50,137,72,53,news,28965197.0
4237,50,137,72,53,research,28965197.0
4238,50,137,72,53,tobacco,28965197.0
4239,50,137,72,53,whistleblower,28965197.0
4240,30,18,23,13,1950s,27550735.0
4241,30,18,23,13,coast,27550735.0
4242,30,18,23,13,guard,27550735.0
4243,30,18,23,13,oil,27550735.0
4244,30,18,23,13,tanker,27550735.0
4245,30,18,23,13,sinking,27550735.0
4246,30,18,23,13,ship,27550735.0
4247,30,18,23,13,survival,27550735.0
4248,112,166,22,14,cia,39380442.0
4249,112,166,22,14,jordan,39380442.0
4250,112,166,22,14,middle,39380442.0
4251,112,166,22,14,east,39380442.0
4252,112,166,22,14,spy,39380442.0
4253,112,166,22,14,terrorist,39380442.0
4254,64,142,28,126,dinner,72980108.0
4255,64,142,28,126,diorama,72980108.0
4256,64,142,28,126,idiot,72980108.0
4257,64,142,28,126,irs,72980108.0
4258,64,142,28,126,mouse,72980108.0
4259,26,79,75,13,chopping,37516013.0
4260,26,79,75,13,a,37516013.0
4261,26,79,75,13,tree,37516013.0
4262,26,79,75,13,hanging,37516013.0
4263,26,79,75,13,upside,37516013.0
4264,26,79,75,13,shopkeeper,37516013.0
4265,26,79,75,13,vampire,37516013.0
4266,26,79,75,13,hunter,37516013.0
4267,27,60,52,23,art,87704396.0
4268,27,60,52,23,thief,87704396.0
4269,27,60,52,23,insurance,87704396.0
4270,27,60,52,23,mask,87704396.0
4271,27,60,52,23,master,87704396.0
4272,27,60,52,23,reference,87704396.0
4273,27,60,52,23,iron,87704396.0
4274,27,60,52,23,maiden,87704396.0
4275,25,85,17,41,agent,83892374.0
4276,25,85,17,41,alien,83892374.0
4277,25,85,17,41,bomb,83892374.0
4278,25,85,17,41,fbi,83892374.0
4279,25,85,17,41,government,83892374.0
4280,7,143,41,7,5th,5932060.0
4281,7,143,41,7,century,5932060.0
4282,7,143,41,7,boy,5932060.0
4283,7,143,41,7,capri,5932060.0
4284,7,143,41,7,roman,5932060.0
4285,7,143,41,7,legion,5932060.0
4286,7,143,41,7,soldier,5932060.0
4287,176,196,131,259,army,216119491.0
4288,176,196,131,259,invasion,216119491.0
4289,176,196,131,259,killed,216119491.0
4290,176,196,131,259,action,216119491.0
4291,176,196,131,259,normandy,216119491.0
4292,176,196,131,259,soldier,216119491.0
4293,10,37,75,31,cross,43568507.0
4294,10,37,75,31,country,43568507.0
4295,10,37,75,31,custom,43568507.0
4296,10,37,75,31,car,43568507.0
4297,10,37,75,31,illegal,43568507.0
4298,10,37,75,31,street,43568507.0
4299,10,37,75,31,racing,43568507.0
4300,10,37,75,31,police,43568507.0
4301,10,37,75,31,officer,43568507.0
4302,10,37,75,31,crushed,43568507.0
4303,38,165,29,102,advertising,182805123.0
4304,38,165,29,102,battle,182805123.0
4305,38,165,29,102,the,182805123.0
4306,38,165,29,102,sexes,182805123.0
4307,38,165,29,102,ex,182805123.0
4308,38,165,29,102,husband,182805123.0
4309,38,165,29,102,wife,182805123.0
4310,38,165,29,102,relationship,182805123.0
4311,38,165,29,102,pantyhose,182805123.0
4312,38,165,29,102,telepathy,182805123.0
4313,25,35,134,30,baby,176387405.0
4314,25,35,134,30,ice,176387405.0
4315,25,35,134,30,age,176387405.0
4316,25,35,134,30,sleeping,176387405.0
4317,25,35,134,30,sloth,176387405.0
4318,33,330,38,5,alien,33685268.0
4319,33,330,38,5,friend,33685268.0
4320,33,330,38,5,maine,33685268.0
4321,33,330,38,5,military,33685268.0
4322,33,330,38,5,woods,33685268.0
4323,176,124,54,98,cultural,182204440.0
4324,176,124,54,98,conflict,182204440.0
4325,176,124,54,98,politics,182204440.0
4326,176,124,54,98,president,182204440.0
4327,176,124,54,98,slavery,182204440.0
4328,176,124,54,98,u.s.,182204440.0
4329,46,171,6,11,artificial,171383253.0
4330,46,171,6,11,reality,171383253.0
4331,46,171,6,11,computer,171383253.0
4332,46,171,6,11,matrix,171383253.0
4333,46,171,6,11,questioning,171383253.0
4334,46,171,6,11,simulated,171383253.0
4335,105,196,42,48,cape,172071312.0
4336,105,196,42,48,kennedy,172071312.0
4337,105,196,42,48,news,172071312.0
4338,105,196,42,48,footage,172071312.0
4339,105,196,42,48,reference,172071312.0
4340,105,196,42,48,christopher,172071312.0
4341,105,196,42,48,columbus,172071312.0
4342,105,196,42,48,rocket,172071312.0
4343,105,196,42,48,trapped,172071312.0
4344,105,196,42,48,space,172071312.0
4345,38,43,16,30,ambiguous,119412921.0
4346,38,43,16,30,ending,119412921.0
4347,38,43,16,30,false,119412921.0
4348,38,43,16,30,memory,119412921.0
4349,38,43,16,30,implanted,119412921.0
4350,38,43,16,30,memory,119412921.0
4351,38,43,16,30,space,119412921.0
4352,38,43,16,30,colony,119412921.0
4353,15,36,11,11,christmas,139225854.0
4354,15,36,11,11,magic,139225854.0
4355,15,36,11,11,santa,139225854.0
4356,15,36,11,11,claus,139225854.0
4357,15,36,11,11,son,139225854.0
4358,15,36,11,11,toy,139225854.0
4359,18,169,62,168,barricade,148775460.0
4360,18,169,62,168,innkeeper,148775460.0
4361,18,169,62,168,parole,148775460.0
4362,18,169,62,168,rebellion,148775460.0
4363,18,169,62,168,student,148775460.0
4364,20,196,10,75,bookstore,115731542.0
4365,20,196,10,75,competing,115731542.0
4366,20,196,10,75,businesses,115731542.0
4367,20,196,10,75,instant,115731542.0
4368,20,196,10,75,messaging,115731542.0
4369,20,196,10,75,new,115731542.0
4370,20,196,10,75,york,115731542.0
4371,20,196,10,75,city,115731542.0
4372,20,196,10,75,shop,115731542.0
4373,20,196,10,75,owner,115731542.0
4374,37,234,91,5,dream,100468793.0
4375,37,234,91,5,friendship,100468793.0
4376,37,234,91,5,karaoke,100468793.0
4377,37,234,91,5,love,100468793.0
4378,37,234,91,5,slacker,100468793.0
4379,58,167,6,19,19th,93771072.0
4380,58,167,6,19,century,93771072.0
4381,58,167,6,19,california,93771072.0
4382,58,167,6,19,revenge,93771072.0
4383,58,167,6,19,training,93771072.0
4384,58,167,6,19,zorro,93771072.0
4385,44,221,49,34,actor,100448498.0
4386,44,221,49,34,aspiring,100448498.0
4387,44,221,49,34,birth,100448498.0
4388,44,221,49,34,misadventure,100448498.0
4389,44,221,49,34,suitcase,100448498.0
4390,30,23,40,25,emaciation,115603980.0
4391,30,23,40,25,male,115603980.0
4392,30,23,40,25,nudity,115603980.0
4393,30,23,40,25,plane,115603980.0
4394,30,23,40,25,crash,115603980.0
4395,30,23,40,25,prisoner,115603980.0
4396,30,23,40,25,war,115603980.0
4397,30,23,40,25,torture,115603980.0
4398,130,80,22,13,nasa,90454043.0
4399,130,80,22,13,old,90454043.0
4400,130,80,22,13,age,90454043.0
4401,130,80,22,13,satellite,90454043.0
4402,130,80,22,13,space,90454043.0
4403,130,80,22,13,shuttle,90454043.0
4404,97,134,26,6,money,84049211.0
4405,97,134,26,6,mountain,84049211.0
4406,97,134,26,6,rocky,84049211.0
4407,97,134,26,6,mountains,84049211.0
4408,97,134,26,6,snow,84049211.0
4409,97,134,26,6,suitcase,84049211.0
4410,36,96,29,65,captain,70450000.0
4411,36,96,29,65,desert,70450000.0
4412,36,96,29,65,major,70450000.0
4413,36,96,29,65,park,70450000.0
4414,36,96,29,65,ranger,70450000.0
4415,36,96,29,65,utah,70450000.0
4416,55,273,35,44,altering,69688384.0
4417,55,273,35,44,history,69688384.0
4418,55,273,35,44,cartoon,69688384.0
4419,55,273,35,44,tv,69688384.0
4420,55,273,35,44,childhood,69688384.0
4421,55,273,35,44,image,69688384.0
4422,55,273,35,44,consultant,69688384.0
4423,55,273,35,44,one,69688384.0
4424,55,273,35,44,two,69688384.0
4425,55,273,35,44,combo,69688384.0
4426,89,207,98,35,based,70236496.0
4427,89,207,98,35,true,70236496.0
4428,89,207,98,35,story,70236496.0
4429,89,207,98,35,police,70236496.0
4430,89,207,98,35,rescue,70236496.0
4431,89,207,98,35,rubble,70236496.0
4432,89,207,98,35,trapped,70236496.0
4433,42,182,177,22,art,63695760.0
4434,42,182,177,22,college,63695760.0
4435,42,182,177,22,school,63695760.0
4436,42,182,177,22,student,63695760.0
4437,42,182,177,22,wellesley,63695760.0
4438,28,11,24,5,dictator,59617068.0
4439,28,11,24,5,hotel,59617068.0
4440,28,11,24,5,oil,59617068.0
4441,28,11,24,5,overalls,59617068.0
4442,28,11,24,5,sunglasses,59617068.0
4443,16,190,38,30,doctor,55637680.0
4444,16,190,38,30,orgy,55637680.0
4445,16,190,38,30,party,55637680.0
4446,16,190,38,30,pianist,55637680.0
4447,16,190,38,30,sexual,55637680.0
4448,16,190,38,30,fantasy,55637680.0
4449,25,23,53,28,billionaire,85911262.0
4450,25,23,53,28,business,85911262.0
4451,25,23,53,28,tycoon,85911262.0
4452,25,23,53,28,mayoral,85911262.0
4453,25,23,53,28,candidate,85911262.0
4454,25,23,53,28,penthouse,85911262.0
4455,25,23,53,28,reference,85911262.0
4456,25,23,53,28,star,85911262.0
4457,25,23,53,28,trek,85911262.0
4458,21,150,36,14,con,53846915.0
4459,21,150,36,14,artist,53846915.0
4460,21,150,36,14,man,53846915.0
4461,21,150,36,14,deception,53846915.0
4462,21,150,36,14,rivalry,53846915.0
4463,21,150,36,14,seduction,53846915.0
4464,43,90,27,13,best,54758461.0
4465,43,90,27,13,friend,54758461.0
4466,43,90,27,13,cia,54758461.0
4467,43,90,27,13,agent,54758461.0
4468,43,90,27,13,dating,54758461.0
4469,43,90,27,13,undercover,54758461.0
4470,16,128,66,72,blade,52397389.0
4471,16,128,66,72,blood,52397389.0
4472,16,128,66,72,dracula,52397389.0
4473,16,128,66,72,vampire,52397389.0
4474,16,128,66,72,hunter,52397389.0
4475,16,128,66,72,slayer,52397389.0
4476,33,34,5,46,campaigning,38966057.0
4477,33,34,5,46,candidate,38966057.0
4478,33,34,5,46,election,38966057.0
4479,33,34,5,46,governor,38966057.0
4480,33,34,5,46,president,38966057.0
4481,65,114,45,34,corporation,42345531.0
4482,65,114,45,34,fight,42345531.0
4483,65,114,45,34,rescue,42345531.0
4484,65,114,45,34,umbrella,42345531.0
4485,65,114,45,34,zombie,42345531.0
4486,65,164,35,55,armored,36064910.0
4487,65,164,35,55,car,36064910.0
4488,65,164,35,55,car,36064910.0
4489,65,164,35,55,murder,36064910.0
4490,65,164,35,55,prison,36064910.0
4491,65,164,35,55,warden,36064910.0
4492,97,7,13,7,amnesia,33328051.0
4493,97,7,13,7,chase,33328051.0
4494,97,7,13,7,foot,33328051.0
4495,97,7,13,7,strong,33328051.0
4496,97,7,13,7,female,33328051.0
4497,97,7,13,7,character,33328051.0
4498,97,7,13,7,vomiting,33328051.0
4499,43,13,19,11,jungle,32598931.0
4500,43,13,19,11,pipeline,32598931.0
4501,43,13,19,11,prisoner,32598931.0
4502,43,13,19,11,ransom,32598931.0
4503,43,13,19,11,south,32598931.0
4504,43,13,19,11,america,32598931.0
4505,49,148,101,14,2000s,28045540.0
4506,49,148,101,14,coke,28045540.0
4507,49,148,101,14,meeting,28045540.0
4508,49,148,101,14,future,28045540.0
4509,49,148,101,14,self,28045540.0
4510,49,148,101,14,reference,28045540.0
4511,49,148,101,14,spongebob,28045540.0
4512,49,148,101,14,squarepants,28045540.0
4513,49,148,101,14,sony,28045540.0
4514,74,220,41,10,anti,37023395.0
4515,74,220,41,10,establishment,37023395.0
4516,74,220,41,10,dark,37023395.0
4517,74,220,41,10,humor,37023395.0
4518,74,220,41,10,fighting,37023395.0
4519,74,220,41,10,multiple,37023395.0
4520,74,220,41,10,personality,37023395.0
4521,74,220,41,10,disorder,37023395.0
4522,74,220,41,10,surprise,37023395.0
4523,74,220,41,10,ending,37023395.0
